# Dados DNS Gerados
# Total de domínios: 10000
# Formato: domínio -> ip1,ip2,ip3...

colerichandesparza.com -> 67.166.217.110,183.213.138.2
scene-cloud.org -> 105.175.76.247
bennetthudson.org -> 169.156.140.241,61.149.248.223,150.84.255.228
man-association.com -> 30.224.19.101
boy-center.net -> 70.239.45.210,220.179.197.189
gonzalezmouth.com -> 85.234.68.108
pmdev.edu -> 31.61.48.156
webbuilding.com -> 124.39.51.124,7.194.126.88
child-api.info -> 148.125.240.5,152.86.150.47
assumefoundation.com -> 206.228.86.80,167.147.21.252
different-cloud.org -> 65.119.228.204,201.177.18.8
expect-soft.org -> 121.104.170.16,68.110.189.133
eyedev.com -> 51.23.243.62,222.114.10.76,214.217.242.133
elizabeth.green.info -> 172.189.81.215,221.182.141.143
tabithaport-online.com -> 109.150.162.179
webyear.biz -> 62.110.149.31,195.191.68.77
institute-hear.com -> 220.115.209.119,173.150.166.157
lakeelizabethberg.com -> 52.65.201.91,93.90.171.139
dev-world.org -> 109.16.1.171,90.2.61.28
everyonecenter.org -> 8.15.15.127,196.128.188.2,134.60.142.102
robinsonandsons.com -> 42.161.102.52,141.213.49.123
michael806.com -> 194.14.183.70,55.72.104.141
center-admit.net -> 51.165.82.74,9.254.244.251,157.47.16.23
job-ai.com -> 54.138.160.239,175.104.35.159,13.95.139.187
danielthompson.net -> 21.169.32.11,5.77.31.47
grahammitchellandkel.com -> 146.32.189.186
sciencedev.com -> 134.89.180.17,199.53.38.218
sys-behind.com -> 154.82.103.243,70.97.132.207,130.22.179.88
melissaboroughcity.org -> 119.70.41.251,4.234.127.142
deal-soft.com -> 211.251.106.199
michaelleon.org -> 28.170.118.181
ayersandsons.com -> 12.72.32.133,216.118.198.194
orr863.com -> 215.186.208.99
code-above.com -> 221.68.12.85
antonio757.biz -> 165.20.92.111,59.133.113.73
aieffort.com -> 3.144.193.77,99.37.131.197
them-tech.com -> 91.118.106.30,88.252.129.85
cyber-should.net -> 109.23.10.46,14.255.152.207
northjennifer.com -> 71.147.107.53,153.22.186.59
maryburgharea.info -> 200.208.167.35,65.164.22.233,20.229.198.54
zimmerman63.com -> 210.133.77.232,129.158.89.106
southcynthia-online.gov -> 181.248.66.143,115.140.79.52
dev-finish.org -> 97.246.71.242,188.25.115.194
api-speech.com -> 120.105.251.79
joshua481.com -> 134.158.107.176
association-bring.org -> 19.237.7.173
bothsociety.edu -> 80.196.133.79,210.248.7.197
bank-society.org -> 27.144.145.27
myersgroup.org -> 166.158.179.55
charles161.com -> 90.223.194.25,52.17.198.143
webproperty.com -> 213.39.194.214
evansandsons.com -> 130.3.72.220
cooper848.com -> 32.82.40.145
devcold.com -> 12.18.111.168
withcenter.net -> 65.228.59.173,5.56.1.48,117.214.151.147
eastanthonyberg.edu -> 114.6.121.2,123.218.67.237,102.94.45.87
jeanportonline.com -> 31.221.155.138,28.204.83.122,216.0.195.91
consumersys.biz -> 98.63.168.81,203.77.43.166,147.241.2.194
portjamieonline.com -> 189.222.255.248
hendersonburgess.gov -> 161.184.143.230,155.121.221.32,103.105.98.174
nathaniel746.net -> 74.180.53.95,216.25.24.244
ortizmunozandwiley.com -> 201.104.181.25
raymond.wilson.com -> 166.222.196.176,165.185.82.80
jonesltd.com -> 41.72.84.126,179.233.233.65,64.178.154.53
center-series.com -> 61.200.187.11
digitalout.com -> 163.184.237.227,3.138.216.86,45.148.71.36
softnew.com -> 116.114.226.243,178.100.245.183
painting-cloud.info -> 221.126.250.36,155.218.104.115
ligonzalez.net -> 95.156.158.115,24.200.2.234
wilsonchavez.com -> 152.128.188.215
joel445.net -> 64.76.34.248,217.25.134.88
davidrasmussen.biz -> 66.128.242.51,33.10.154.245,70.22.113.107
cummingsview-city.com -> 54.33.252.244,52.11.13.188
salazarfurtcity.net -> 61.23.222.3,19.226.157.102,170.105.53.159
walkerinc.edu -> 84.169.184.245,221.241.28.88,113.104.132.57
lakerachellocal.com -> 32.80.245.141,204.107.128.100
nicoletonarea.org -> 83.121.125.43,85.19.185.208
softrise.gov -> 152.74.167.49
hollyberg-city.net -> 135.172.119.3,73.120.219.51
karen-barron.com -> 195.167.54.133,135.212.246.219
nearlyassociation.net -> 15.165.150.151
henryramirezandbarto.gov -> 18.240.5.61,122.94.176.7
seekinstitute.net -> 79.131.23.177,141.45.82.111,132.207.42.115
brownsmith.net -> 118.41.52.232,96.214.22.76,52.14.19.3
soonassociation.com -> 207.161.214.68,134.195.36.36,215.0.73.11
cruzchavez.com -> 140.254.74.161,182.3.183.2
ramirezandsons.com -> 134.136.56.238,105.182.251.112,183.178.176.12
southjacobtownarea.gov -> 30.124.8.207,39.146.168.5
westryanberg.com -> 59.147.5.64
brianviewlocal.com -> 35.37.4.152,155.11.176.31
cartergroup.com -> 108.106.49.16,15.229.218.33
natural-society.com -> 17.152.140.0,135.27.251.0
discussdev.com -> 66.72.182.35,143.71.245.240,70.119.78.228
app-fact.com -> 118.121.19.70,38.123.196.239
ai-discussion.gov -> 184.149.164.144,21.121.18.13
cloud-stock.net -> 103.38.231.132,146.110.61.238
jessica.davis.com -> 15.160.205.86,183.162.197.87
westerin.org -> 109.80.130.22,212.137.230.184
wadegroup.net -> 43.92.104.16,193.39.105.137,104.39.222.180
foundation-phone.edu -> 62.83.59.188
pastassociation.com -> 79.215.53.251
marriagecenter.com -> 65.28.238.96,146.154.38.99
fox803.com -> 106.88.103.94,179.51.35.103,53.123.188.217
local-center.com -> 27.57.153.41,197.7.132.2
tuckerdiazandsmith.com -> 53.91.250.67
hamptonvincentandbar.com -> 135.55.122.50,124.21.57.136
southmelissa-region.net -> 137.16.132.100,33.250.87.155
newjoyce.com -> 193.184.5.227,102.91.106.163
ml-daughter.com -> 220.22.194.108,145.135.248.10
sheltonnolanandcole.net -> 202.89.147.87,122.202.111.70
cyberview.info -> 58.180.243.16
parkerwilliams.biz -> 13.126.13.87,172.251.211.29,30.143.150.49
our-foundation.net -> 195.99.83.101,32.136.143.4
association-moment.com -> 212.181.76.65,20.206.170.108
roberts634.org -> 2.166.130.103
tommyland.net -> 160.63.221.208,22.244.84.48
petersenmartinez.com -> 16.41.179.5,16.5.65.199,72.208.98.113
michael-campbell.net -> 212.246.16.45
lakejosephborough.edu -> 18.149.61.203,34.14.135.9
materialai.com -> 205.253.101.94,166.46.10.223,38.71.231.129
walk-society.com -> 122.106.138.218,139.23.97.39,1.165.28.21
summersociety.com -> 140.196.183.156,118.169.55.22,3.52.73.170
christophershire-local.com -> 222.193.198.213
whitepattonandbass.com -> 92.72.28.135,150.226.63.28,29.175.119.66
steven-ali.com -> 16.216.115.49,202.215.130.165
behavior-society.com -> 185.173.45.195,165.248.67.102
carecenter.info -> 146.198.34.131,89.33.84.151,64.97.136.10
aguirregolden.com -> 17.189.52.80,81.74.139.105,172.219.60.118
brookeport-local.com -> 1.169.161.38,211.226.219.194
richardsdixonandlove.com -> 137.57.200.224
taylorberg.com -> 51.229.162.161,176.52.216.76
lindahanson.com -> 102.68.192.227,71.191.7.37,11.244.142.95
garciainc.com -> 175.140.239.86,39.203.194.31
kevin312.com -> 97.225.33.218,171.10.132.158,175.131.86.130
southdustintown.com -> 97.236.234.161,107.52.163.74,25.71.249.251
keith551.biz -> 151.130.125.35,153.9.62.129
wolferodriguez.com -> 59.48.118.147,108.136.229.189
wilsonfurtcity.biz -> 83.96.114.22
along-web.edu -> 156.114.89.172
institute-and.edu -> 219.89.236.41
mcdonald547.com -> 184.220.101.223
holdenllc.edu -> 11.95.90.254,56.255.253.45
must-society.org -> 73.176.149.1,53.182.241.235,20.123.51.178
center-family.com -> 164.216.205.1,210.46.198.246,223.122.214.22
webhowever.org -> 203.87.22.131
pennington983.com -> 184.75.148.92,84.189.171.214,150.71.49.45
breannagallegos.org -> 65.227.175.147
mooredavisandrodrigu.org -> 207.207.177.159,46.209.118.93
soft-sport.com -> 163.201.47.26,75.34.200.84,188.74.105.101
nielsenbrown.com -> 112.153.67.231,168.37.80.191,27.250.114.92
policyml.com -> 129.226.169.231,218.70.239.177,92.196.196.14
andersonshire-city.com -> 2.200.106.73,123.128.7.201,142.110.137.14
harmongroup.com -> 163.19.164.199
christopher.johnson.net -> 203.152.160.246,102.143.239.163,219.129.134.19
staff-institute.edu -> 36.155.19.148,63.193.86.196
james-clark.com -> 174.209.28.250,40.210.235.130
southronaldfurt.com -> 210.128.39.115,83.22.38.163,95.234.230.193
during-dev.org -> 85.45.202.62,82.141.169.240
peterstadlocal.net -> 74.26.109.123,194.76.146.95
portapril.com -> 147.251.186.164
montgomerygardner.com -> 223.18.65.238,206.26.187.145,130.16.202.2
matthew-green.com -> 35.205.19.248,85.24.81.12
easttrevorshire-area.org -> 209.33.175.165,36.135.97.235,200.82.135.25
mendozaandersonandcu.info -> 95.200.61.152,13.154.167.205
woodsharrington.edu -> 215.73.197.36
againstweb.org -> 204.53.248.253,182.71.15.75
nor-association.gov -> 152.71.230.59
society-rest.com -> 129.40.119.89
williams84.edu -> 180.1.241.219,29.168.158.228,4.236.182.226
samuelprince.info -> 197.120.136.159
he-center.org -> 99.126.0.186
whycyber.org -> 78.217.162.190,64.164.167.79
dream-center.com -> 34.238.14.11
sufferfoundation.com -> 79.254.186.132
jonesandsons.net -> 25.11.6.187,86.96.243.165
riossanchezandcarter.org -> 158.163.11.13,132.234.90.164
wrightplc.biz -> 103.109.134.122,215.12.151.238,25.175.223.145
yeardigital.net -> 50.187.83.50
trouble-tech.org -> 145.31.76.46,38.174.33.204
reedgroup.org -> 159.30.6.230,126.104.56.90
whichsociety.com -> 78.193.25.193,45.125.63.238,73.21.228.148
young614.com -> 30.133.57.240
buildai.com -> 66.41.15.176,125.137.101.155,37.104.86.148
ramirezplc.com -> 33.52.208.58
michellecruz.org -> 77.42.174.175
nicolas.keller.org -> 12.225.226.243
cloud-almost.com -> 6.200.77.190
kentllc.com -> 216.102.171.12
take-data.com -> 182.237.237.255,186.233.4.49,189.227.243.94
michelle-patton.org -> 204.116.250.151
tranltd.com -> 206.76.162.14,222.213.3.68
ball244.edu -> 184.82.190.185,110.25.196.160
reesemiddleton.com -> 64.248.195.222
juan.fleming.net -> 124.255.238.85
api-spend.org -> 6.179.68.41
johnsonview-area.org -> 48.8.104.209,176.101.21.1
davidcarroll.com -> 48.237.218.252,168.227.58.228,30.19.188.160
alan710.org -> 45.241.33.168
issue-society.com -> 69.23.75.223,125.65.144.43,201.195.2.147
scottllc.com -> 123.245.157.76
perezandsons.org -> 104.203.20.14
early-app.com -> 66.118.208.42
jack.hunter.gov -> 26.39.154.140,78.150.197.199
ask-association.com -> 201.9.69.165
even-foundation.edu -> 86.157.10.148
higginsburkeandbaile.com -> 92.103.109.83
budget-app.edu -> 11.202.170.49,103.124.69.160
joneschester-area.gov -> 212.148.27.109
angel.lawson.net -> 58.30.236.243
watch-api.com -> 158.31.180.26,206.90.61.184
martin48.org -> 73.154.162.228,208.209.47.99,77.136.225.237
systeminstitute.com -> 54.4.245.203,207.7.221.26
institute-then.biz -> 137.154.210.219,37.5.62.9,202.114.252.72
ariana745.net -> 154.193.211.30,4.248.77.235
rose398.com -> 94.58.164.19,156.57.161.29
logan-lee.com -> 143.158.43.201,55.42.111.20
during-cloud.org -> 19.177.126.211,156.123.0.171
coxstad.com -> 2.78.71.70
robin-valdez.com -> 156.187.228.95
kristie-hall.com -> 173.0.147.117
sanchezblankenshipan.com -> 144.168.105.10,165.119.19.255
lee598.com -> 41.127.92.189
cloud-parent.com -> 22.86.222.166,222.135.188.7,71.187.1.32
kidcenter.com -> 123.194.70.25,180.11.115.183
truefoundation.info -> 91.156.98.18
lakegarylandarea.org -> 88.214.220.167,219.86.251.22,79.115.171.100
jenniferwilson.com -> 218.197.194.67,134.229.187.160
institute-seven.com -> 86.183.160.53
institute-list.org -> 222.100.97.228
robertsfort.net -> 139.189.168.84
shakesociety.edu -> 178.174.103.78,104.31.225.216,151.172.3.155
banksgrayandgonzales.com -> 12.120.2.214,204.198.114.198
jesse.snyder.com -> 91.78.225.159,56.148.144.228
app-from.net -> 180.149.16.244,77.123.202.216
stoneandrews.com -> 134.93.168.230
app-hand.com -> 39.150.87.71,63.37.10.43
institute-leg.gov -> 114.181.137.179
crosbygreen.com -> 134.202.169.57,216.234.134.192
chance-center.com -> 74.206.122.101,66.139.46.198
vote-soft.com -> 5.143.161.183
freemaninc.info -> 50.9.160.62
association-year.net -> 201.180.189.22,180.9.167.234,174.92.10.84
lakejasmineville-region.com -> 29.213.31.102
bakerberg.com -> 199.59.160.253
health-ml.com -> 163.143.31.26
westericmouth.edu -> 124.75.221.219,148.37.216.134
hamiltonltd.com -> 165.20.151.103
webcustomer.com -> 170.36.125.207,200.8.41.113
taylorgroup.com -> 215.11.244.231
gonzalezharrisonandw.com -> 99.249.75.177,126.101.171.91,133.173.115.222
cybername.biz -> 214.218.163.15
aboutcloud.com -> 31.179.189.238,2.213.141.86,130.123.232.102
robert.baker.com -> 47.5.149.92,158.253.172.171,215.107.171.147
type-code.org -> 63.11.56.225,28.140.252.24
webpiece.com -> 62.200.8.125
davisrodriguez.edu -> 217.49.83.179,60.158.123.39
bates337.gov -> 93.190.59.197,202.58.33.109
heidibergonline.com -> 191.122.201.166,171.244.234.32
plant-digital.com -> 47.7.242.106,81.37.170.32,14.139.73.176
bruce.ingram.gov -> 122.138.123.126,60.72.239.37
cyberlarge.org -> 35.127.28.240
washingtonrobinson.com -> 130.235.147.240,58.58.90.51,114.170.32.193
northassociation.org -> 102.112.246.147
stacie931.biz -> 33.70.94.47,200.21.159.224
suffer-foundation.com -> 53.84.151.132,210.7.231.72,141.120.59.117
cloudhigh.com -> 171.149.4.215,215.86.181.62
filltech.org -> 165.251.105.138,45.204.163.69
on-cyber.net -> 176.111.191.5,65.72.37.21,179.71.217.142
moretech.com -> 63.8.153.205,82.30.36.94
kevin335.com -> 183.233.244.6
westkarenfurtlocal.biz -> 136.101.120.28
television-institute.edu -> 184.163.212.59,210.114.232.238
bowen128.net -> 189.74.203.15
smithplc.org -> 137.183.222.213
beyond-institute.net -> 188.132.22.69,98.127.93.80,166.205.108.237
westjoshuaborough-local.org -> 94.43.108.96,59.125.126.146,90.1.82.137
timothyside-online.org -> 14.30.88.53,95.207.107.111
beanside.net -> 190.120.255.174,112.101.245.4,46.218.251.45
sergio.woods.com -> 83.225.8.4
thomassoto.biz -> 74.213.21.237
jaredmcmahon.com -> 133.94.111.9,94.78.16.106,11.184.8.68
briansnyder.com -> 53.159.163.29
center-they.org -> 109.36.161.101,154.4.168.95
westhannahside-region.com -> 167.255.62.129
form-center.com -> 203.188.89.105,62.233.105.119
peterssinghandquinn.com -> 221.159.89.217,152.11.61.129
shermanandsons.org -> 9.241.146.151
eastsamuel.com -> 194.39.255.218
valueassociation.biz -> 42.237.28.85
taylorside.com -> 32.151.177.17
society-fine.info -> 82.212.143.112,184.172.233.232,13.242.52.50
anne-martin.biz -> 45.21.231.31,165.240.167.79
munozkennedyandclark.com -> 40.169.101.243,111.148.249.39
westrobertberg-region.com -> 16.45.229.38,44.2.219.158
lakecliffordarea.biz -> 19.7.230.219
newtaylorburgh-online.com -> 78.119.68.120,32.231.127.92
sarahhill.com -> 175.104.201.137,147.145.105.205
michael.wang.org -> 205.158.230.132
newelijahboroughregion.gov -> 126.134.159.194
foundation-organization.net -> 88.130.50.29,49.190.66.89
surface-foundation.edu -> 191.38.38.25
jasonsmith.info -> 115.118.141.106,73.96.30.139
douglas.alvarez.org -> 68.250.120.28
warinstitute.org -> 194.140.67.39
devmuch.com -> 166.206.118.62,148.239.8.56,39.129.201.42
john.long.org -> 191.46.236.127,52.73.68.152,11.108.33.188
stephaniedougherty.com -> 173.36.160.93,171.196.63.16
tracy.mccormick.com -> 155.221.208.9,139.100.142.41
center-ago.com -> 222.234.23.247,187.18.92.227
should-society.biz -> 44.57.21.6
code-idea.com -> 32.174.219.101,98.227.79.114
softnever.edu -> 98.123.174.30,55.155.134.30,208.106.115.115
nelsonhollandandmay.net -> 48.49.198.24,124.58.153.182
morrowroyandpenningt.net -> 198.244.88.217,31.38.125.73,179.83.11.110
westanthonyberg.org -> 139.82.116.141
truth-cloud.com -> 168.42.103.253
flowersville.com -> 67.253.35.250,49.194.51.195
tonya.lee.com -> 129.17.49.188,52.65.54.131,213.106.50.132
westernsociety.info -> 197.119.11.246,14.115.101.158,35.239.88.24
attentionsociety.com -> 97.46.27.202,178.175.223.34,104.182.78.120
franklinbarker.com -> 32.52.212.8
hillbell.com -> 37.130.149.149,1.237.15.10
christopher-hardin.net -> 96.176.251.189,96.41.46.13,176.85.131.140
association-director.com -> 157.118.92.19,79.202.117.133
hoodmay.org -> 214.29.96.128,180.63.93.20,56.70.159.94
janicethompson.info -> 84.49.210.204
perezlopez.org -> 213.170.230.244,192.184.76.160
saveassociation.info -> 18.245.10.33
tracy.lane.com -> 60.199.113.219,173.93.33.207,88.174.254.19
clearlycyber.com -> 5.175.111.249
code-scientist.com -> 25.60.240.184
westhollyregion.com -> 12.77.158.162,77.124.120.18
robinsongreen.com -> 213.247.50.161,30.243.175.182
peaceinstitute.net -> 56.47.174.23,130.42.152.73,38.177.250.150
professional-api.com -> 32.129.103.224
coldtech.com -> 53.107.237.224,38.105.205.134
westkevinregion.com -> 21.245.7.84,190.12.91.254
lisa.bryant.com -> 155.214.134.6
rossflowersandking.com -> 53.159.204.37,28.214.63.11,46.254.210.53
kathryn.santana.edu -> 14.188.91.205
lastcloud.edu -> 188.210.241.238
personalfoundation.com -> 74.166.12.36
tannersanford.org -> 205.150.115.81,200.142.229.252
alvaradoinc.com -> 195.60.178.51
solisgroup.org -> 61.122.68.246,73.112.126.38,102.176.50.181
parkerlopez.com -> 221.248.53.93,79.169.178.153
cohenllc.com -> 74.50.117.163,62.33.153.60
oilsociety.net -> 141.153.119.134,220.10.148.163
center-theory.gov -> 23.196.138.226,179.16.255.77,52.95.244.197
kathryn964.com -> 185.15.238.30
ten-center.com -> 155.44.133.194,132.150.6.102,33.184.171.37
apidoctor.com -> 213.179.124.168
westmichaelcity.net -> 8.6.132.217
ai-popular.com -> 153.123.203.33,215.92.195.12
porterinc.biz -> 101.222.236.212,88.148.139.201,155.62.218.179
foundation-city.com -> 56.193.149.217
republican-society.org -> 172.71.83.51,123.95.183.151
eastraymond-online.com -> 9.179.240.134,18.164.253.161,38.125.107.207
realityml.net -> 208.100.36.157
anderson147.gov -> 15.70.107.49,89.181.130.39,35.125.28.238
ronaldville.com -> 156.209.57.1
kimberlymouth.gov -> 171.117.158.84,75.114.27.126,192.95.17.89
mltruth.com -> 137.159.241.187
rogersltd.com -> 140.165.177.48,15.71.162.236,30.223.87.5
williamsparrish.com -> 17.154.51.193,219.209.70.185,122.179.31.36
republican-soft.com -> 33.129.133.111
occurml.org -> 122.88.142.12,33.31.7.249,25.134.159.59
provide-dev.gov -> 71.37.209.165,34.87.219.80,14.86.229.23
eastchristopheronline.com -> 73.65.218.60,155.151.38.185,219.13.103.132
ml-low.edu -> 143.159.88.143
hoovercarrollandwill.com -> 34.115.76.233
choice-association.net -> 134.120.203.111
ideainstitute.biz -> 9.66.158.243,51.83.188.254
moraleswhite.com -> 178.137.125.23,175.119.172.234
tammy868.com -> 147.103.166.238
ryan680.org -> 160.200.3.63
berrylewis.com -> 206.50.195.101,181.241.93.96
joshua-powers.edu -> 139.153.197.69,145.115.148.82
accept-code.com -> 33.50.176.244,180.39.13.3
adamsgeorge.org -> 193.162.229.201
walkerinc.com -> 142.37.207.69,82.107.212.0,190.189.152.204
waltersmouthregion.edu -> 7.206.8.226,204.25.188.216
gun-tech.com -> 54.42.221.155,173.54.215.182
stevennewton.info -> 101.87.11.255,144.93.68.125,37.7.236.0
api-program.com -> 27.12.176.228,87.160.213.54,52.46.127.204
